frame,torso,joint_right_shoulder_pitch,joint_right_shoulder_roll,joint_right_arm_yaw,joint_right_elbow_pitch,joint_right_forearm_yaw,joint_right_wrist_pitch,joint_right_wrist_roll,hand_right_pinky,hand_right_ring,hand_right_middle,hand_right_index,hand_right_thumb,joint_left_shoulder_pitch,joint_left_shoulder_roll,joint_left_arm_yaw,joint_left_elbow_pitch,joint_left_forearm_yaw,joint_left_wrist_pitch,joint_left_wrist_roll,hand_left_pinky,hand_left_middle,hand_left_ring,hand_left_thumb,hand_left_index,joint_head_yaw,joint_head_pitch
220,0.0,0.0,0.97,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,4.46,0.0,7.79,45.07,29.67,-0.0,-0.07,-0.0,-0.0,-0.0,-0.0,-0.0,42.8,-16.28
221,0.0,0.0,0.93,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,5.24,-0.0,8.37,48.44,31.88,-0.0,-0.22,0.0,0.0,0.0,-0.0,0.0,42.8,-18.58
222,0.0,0.0,0.88,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,6.05,-0.0,8.95,51.79,34.08,0.0,-0.65,0.0,-0.0,-0.0,-0.0,0.0,42.8,-20.73
223,0.0,0.0,0.84,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,6.89,0.0,9.52,55.11,36.26,-0.0,-1.33,-0.0,-0.0,-0.0,-0.0,-0.0,42.8,-22.72
224,0.0,0.0,0.79,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,7.74,0.0,10.08,58.37,38.41,0.0,-2.23,-0.0,0.0,0.0,0.0,0.0,42.8,-24.52
225,0.0,0.0,0.74,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,8.59,-0.0,10.63,61.57,40.51,-0.0,-3.32,-0.0,-0.0,-0.0,-0.0,-0.0,42.8,-26.11
226,0.0,0.0,0.71,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,-0.0,9.45,0.0,11.17,64.68,42.56,0.0,-4.56,-0.0,-0.0,-0.0,-0.0,-0.0,42.8,-27.46
227,0.0,0.0,0.68,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,10.3,0.0,11.69,67.7,44.53,0.0,-5.93,0.0,0.0,0.0,0.0,0.0,42.8,-28.55
228,0.0,0.0,0.67,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,11.14,0.0,12.18,70.59,46.44,-0.0,-7.39,-0.0,0.0,-0.0,-0.0,0.0,42.8,-29.36
229,0.0,0.0,0.68,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,11.95,-0.0,12.66,73.35,48.25,0.0,-8.91,-0.0,0.0,-0.0,-0.0,0.0,42.8,-29.86
230,0.0,0.0,0.71,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,12.73,0.0,13.11,75.96,49.97,0.0,-10.47,0.0,-0.0,0.0,0.0,-0.0,42.8,-30.04
231,0.0,0.0,0.76,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,13.48,-0.0,13.53,78.4,51.57,0.0,-12.02,-0.0,-0.0,-0.0,0.0,-0.0,42.8,-30.04
232,0.0,0.0,0.82,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,14.17,-0.0,13.92,80.66,53.05,-0.0,-13.55,-0.0,-0.0,0.0,0.0,-0.0,42.8,-30.04
233,0.0,0.0,0.88,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,14.82,-0.0,14.27,82.71,54.4,0.0,-15.01,-0.0,-0.0,-0.0,0.0,-0.0,42.8,-30.04
234,0.0,0.0,0.94,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,15.4,0.0,14.58,84.54,55.6,0.0,-16.38,-0.0,-0.0,-0.0,0.0,-0.0,42.8,-30.04
235,0.0,0.0,1.0,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,15.91,-0.0,14.86,86.14,56.65,-0.0,-17.62,0.0,0.0,-0.0,0.0,0.0,42.8,-30.04
236,0.0,0.0,1.05,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,16.35,-0.0,15.09,87.48,57.54,-0.0,-18.71,-0.0,-0.0,-0.0,0.0,0.0,42.8,-30.04
237,0.0,0.0,1.08,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,16.71,-0.0,15.28,88.56,58.24,0.0,-19.61,0.0,-0.0,-0.0,0.0,0.0,42.8,-30.04
238,0.0,0.0,1.09,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,16.97,-0.0,15.41,89.35,58.76,-0.0,-20.29,-0.0,0.0,0.0,0.0,0.0,42.8,-30.04
239,0.0,0.0,1.06,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,17.13,0.0,15.5,89.83,59.08,-0.0,-20.72,-0.0,-0.0,-0.0,0.0,-0.0,42.8,-30.04
240,0.0,0.0,0.99,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,17.19,-0.0,15.52,90.0,59.19,-0.0,-20.87,0.0,0.0,0.0,0.0,0.0,42.8,-30.04
241,0.0,0.0,0.88,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,17.19,-0.0,15.52,90.0,59.19,-0.0,-20.87,0.65,0.65,0.65,0.65,0.65,42.8,-30.04
242,0.0,0.0,0.74,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,17.19,-0.0,15.52,90.0,59.19,-0.0,-20.87,2.52,2.52,2.52,2.52,2.52,42.8,-30.04
243,0.0,0.0,0.59,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,17.19,-0.0,15.52,90.0,59.19,-0.0,-20.87,5.47,5.47,5.47,5.47,5.47,42.8,-30.04
244,0.0,0.0,0.44,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,17.19,-0.0,15.52,90.0,59.19,-0.0,-20.87,9.36,9.36,9.36,9.36,9.36,42.8,-30.04
245,0.0,0.0,0.31,0.07,0.15,0.15,-0.0,-0.09,-0.0,-0.0,-0.0,-0.0,-0.0,17.19,-0.0,15.52,90.0,59.19,-0.0,-20.87,14.06,14.06,14.06,14.06,14.06,42.8,-30.04
246,0.0,0.0,0.19,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,17.19,-0.0,15.52,90.0,59.19,-0.0,-20.87,19.44,19.44,19.44,19.44,19.44,42.8,-30.04
247,0.0,0.0,0.12,0.07,0.15,0.15,-0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,17.19,-0.0,15.52,90.0,59.19,-0.0,-20.87,25.36,25.36,25.36,25.36,25.36,42.8,-30.04
248,0.0,0.0,0.09,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,17.19,-0.0,15.52,90.0,59.19,-0.0,-20.87,31.68,31.68,31.68,31.68,31.68,42.8,-30.04
249,0.0,0.0,0.11,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,17.19,-0.0,15.52,90.0,59.19,-0.0,-20.87,38.27,38.27,38.27,38.27,38.27,42.8,-30.04
250,0.0,0.0,0.17,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,17.19,-0.0,15.52,90.0,59.19,-0.0,-20.87,45.0,45.0,45.0,45.0,45.0,42.8,-30.04
251,0.0,0.0,0.26,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,17.19,-0.0,15.52,90.0,59.19,-0.0,-20.87,51.73,51.73,51.73,51.73,51.73,42.8,-30.04
252,0.0,0.0,0.36,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,-0.0,17.19,-0.0,15.52,90.0,59.19,-0.0,-20.87,58.32,58.32,58.32,58.32,58.32,42.8,-30.04
253,0.0,0.0,0.47,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,17.19,-0.0,15.52,90.0,59.19,-0.0,-20.87,64.64,64.64,64.64,64.64,64.64,42.8,-30.04
254,0.0,0.0,0.59,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,17.19,-0.0,15.52,90.0,59.19,-0.0,-20.87,70.56,70.56,70.56,70.56,70.56,42.8,-30.04
255,0.0,0.0,0.69,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,-0.0,17.19,-0.0,15.52,90.0,59.19,-0.0,-20.87,75.94,75.94,75.94,75.94,75.94,42.8,-30.04
256,0.0,0.0,0.78,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,17.19,-0.0,15.52,90.0,59.19,-0.0,-20.87,80.64,80.64,80.64,80.64,80.64,42.8,-30.04
257,0.0,0.0,0.84,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,-0.0,17.19,-0.0,15.52,90.0,59.19,-0.0,-20.87,84.53,84.53,84.53,84.53,84.53,42.8,-30.04
258,0.0,0.0,0.86,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,17.19,-0.0,15.52,90.0,59.19,-0.0,-20.87,87.48,87.48,87.48,87.48,87.48,42.8,-30.04
259,0.0,0.0,0.85,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,17.19,-0.0,15.52,90.0,59.19,-0.0,-20.87,89.35,89.35,89.35,89.35,89.35,42.8,-30.04
260,0.0,0.0,0.83,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,17.19,-0.0,15.52,90.0,59.19,-0.0,-20.87,90.0,90.0,90.0,90.0,90.0,42.8,-30.04
261,0.0,0.0,0.8,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,-0.0,17.19,-0.0,15.52,90.0,58.67,0.0,-20.75,87.48,87.48,87.48,87.48,87.48,42.8,-30.04
262,0.0,0.0,0.75,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,17.19,-0.0,15.52,90.0,57.16,-0.0,-20.4,80.64,80.64,80.64,80.64,80.64,42.8,-30.04
263,0.0,0.0,0.7,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,17.19,-0.0,15.52,90.0,54.73,-0.0,-19.84,70.56,70.56,70.56,70.56,70.56,42.8,-30.04
264,0.0,0.0,0.65,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,17.19,-0.0,15.52,90.0,51.46,-0.0,-19.08,58.32,58.32,58.32,58.32,58.32,42.8,-30.04
265,0.0,0.0,0.58,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,-0.0,17.19,-0.0,15.52,90.0,47.4,0.0,-18.14,45.0,45.0,45.0,45.0,45.0,42.8,-30.04
266,0.0,0.0,0.52,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,17.19,-0.0,15.52,90.0,42.63,0.0,-17.03,31.68,31.68,31.68,31.68,31.68,42.8,-30.04
267,0.0,0.0,0.45,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,17.19,-0.0,15.52,90.0,37.23,0.0,-15.78,19.44,19.44,19.44,19.44,19.44,42.8,-30.04
268,0.0,0.0,0.39,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,17.19,-0.0,15.52,90.0,31.27,0.0,-14.4,9.36,9.36,9.36,9.36,9.36,42.8,-30.04
269,0.0,0.0,0.32,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,17.19,-0.0,15.52,90.0,24.81,0.0,-12.9,2.52,2.52,2.52,2.52,2.52,42.8,-30.04
270,0.0,0.0,0.26,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,17.19,-0.0,15.52,90.0,17.92,0.0,-11.3,-0.0,0.0,-0.0,0.0,0.0,42.8,-30.04
271,0.0,0.0,0.21,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,-0.0,17.19,-0.0,15.52,90.0,10.68,-0.0,-9.62,0.0,0.0,0.0,-0.0,0.0,42.8,-30.04
272,0.0,0.0,0.16,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,17.19,-0.0,15.52,90.0,3.16,0.0,-7.88,0.0,0.0,-0.0,0.0,-0.0,42.8,-30.04
273,0.0,0.0,0.11,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,17.19,-0.0,15.52,90.0,-4.58,0.0,-6.08,-0.0,-0.0,-0.0,0.0,-0.0,42.8,-30.04
274,0.0,0.0,0.07,0.07,0.15,0.15,0.0,-0.09,0.0,-0.0,-0.0,-0.0,0.0,17.19,-0.0,15.52,90.0,-12.46,0.0,-4.26,-0.0,-0.0,-0.0,0.0,-0.0,42.8,-30.04
275,0.0,0.0,0.04,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,17.19,-0.0,15.52,90.0,-20.4,0.0,-2.41,-0.0,-0.0,-0.0,0.0,-0.0,42.8,-30.04
276,0.0,0.0,0.02,0.07,0.15,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,17.19,-0.0,15.52,90.0,-28.35,0.0,-0.57,0.0,0.0,0.0,-0.0,0.0,42.8,-30.04
277,0.0,0.0,0.01,0.07,0.15,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,17.19,-0.0,15.52,90.0,-36.23,-0.0,1.26,0.0,0.0,0.0,0.0,0.0,42.8,-30.04
278,0.0,0.0,-0.0,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,17.19,-0.0,15.52,90.0,-43.96,-0.0,3.05,-0.0,-0.0,-0.0,0.0,0.0,42.8,-30.04
279,0.0,0.0,-0.0,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,17.19,-0.0,15.52,90.0,-51.49,0.0,4.8,0.0,0.0,0.0,-0.0,0.0,42.8,-30.04
280,0.0,0.0,-0.0,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,17.19,-0.0,15.52,90.0,-58.73,0.0,6.47,0.0,0.0,-0.0,-0.0,0.0,42.8,-30.04
281,0.0,0.0,-0.0,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,17.19,-0.0,15.52,90.0,-65.61,-0.0,8.07,-0.0,0.0,-0.0,-0.0,0.0,42.8,-30.04
282,0.0,0.0,-0.0,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,17.19,-0.0,15.52,90.0,-72.08,0.0,9.57,-0.0,0.0,-0.0,0.0,0.0,42.8,-30.04
283,0.0,0.0,-0.0,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,17.19,-0.0,15.52,90.0,-78.04,-0.0,10.95,-0.0,0.0,-0.0,-0.0,0.0,42.8,-30.04
284,0.0,0.0,-0.0,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,17.19,-0.0,15.52,90.0,-83.44,-0.0,12.21,-0.0,0.0,0.0,0.0,0.0,42.8,-30.04
285,0.0,0.0,-0.0,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,17.19,-0.0,15.52,90.0,-88.21,-0.0,13.31,0.0,0.0,0.0,-0.0,0.0,42.8,-30.04
286,0.0,0.0,-0.0,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,17.19,-0.0,15.52,90.0,-92.26,0.0,14.25,-0.0,-0.0,-0.0,0.0,0.0,42.8,-30.04
287,0.0,0.0,-0.0,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,17.19,-0.0,15.52,90.0,-95.54,0.0,15.01,0.0,0.0,0.0,0.0,0.0,42.8,-30.04
288,0.0,0.0,-0.0,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,17.19,-0.0,15.52,90.0,-97.97,-0.0,15.58,-0.0,-0.0,-0.0,0.0,-0.0,42.8,-30.04
289,0.0,0.0,-0.0,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,17.19,-0.0,15.52,90.0,-99.48,-0.0,15.93,0.0,0.0,0.0,-0.0,0.0,42.8,-30.04
290,0.0,0.0,-0.0,0.07,0.15,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,17.19,-0.0,15.52,90.0,-100.0,-0.0,16.05,0.0,0.0,0.0,0.0,0.0,42.8,-30.04
291,0.0,0.0,-0.0,0.03,0.31,0.15,-0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,17.17,0.0,15.51,89.94,-99.92,0.0,16.03,0.65,0.65,0.65,0.65,0.65,42.7,-30.01
292,0.0,0.0,-0.0,-0.07,0.8,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,17.13,0.01,15.47,89.74,-99.67,0.0,15.99,2.52,2.52,2.52,2.52,2.52,42.39,-29.94
293,0.0,0.0,-0.0,-0.22,1.59,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,17.06,0.03,15.41,89.43,-99.27,0.0,15.93,5.47,5.47,5.47,5.47,5.47,41.89,-29.83
294,0.0,0.0,-0.0,-0.44,2.66,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,-0.0,16.97,0.05,15.33,89.0,-98.73,0.0,15.84,9.36,9.36,9.36,9.36,9.36,41.21,-29.68
295,0.0,0.0,-0.0,-0.71,4.01,0.15,0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,16.85,0.08,15.22,88.45,-98.03,-0.0,15.73,14.06,14.06,14.06,14.06,14.06,40.36,-29.48
296,0.0,0.0,-0.0,-1.03,5.61,0.15,0.0,-0.09,-0.0,-0.0,0.0,0.0,0.0,16.71,0.11,15.09,87.79,-97.2,-0.0,15.6,19.44,19.44,19.44,19.44,19.44,39.35,-29.25
297,0.0,0.0,-0.0,-1.4,7.44,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,-0.0,16.54,0.14,14.94,87.03,-96.23,-0.0,15.44,25.36,25.36,25.36,25.36,25.36,38.19,-28.99
298,0.0,0.0,-0.0,-1.81,9.49,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,-0.0,16.35,0.19,14.77,86.17,-95.14,-0.0,15.27,31.68,31.68,31.68,31.68,31.68,36.89,-28.69
299,0.0,0.0,-0.0,-2.26,11.75,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,-0.0,16.14,0.23,14.58,85.21,-93.92,-0.0,15.07,38.27,38.27,38.27,38.27,38.27,35.46,-28.37
300,0.0,0.0,-0.0,-2.75,14.19,0.15,0.0,-0.09,-0.0,-0.0,0.0,0.0,-0.0,15.91,0.28,14.37,84.16,-92.59,-0.0,14.86,45.0,45.0,45.0,45.0,45.0,33.92,-28.02
301,0.0,0.08,0.06,-3.28,16.79,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,-0.0,15.67,0.34,14.15,83.02,-91.15,-0.0,14.63,51.73,51.73,51.73,51.73,51.73,32.26,-27.64
302,0.0,0.33,0.23,-3.83,19.55,0.15,0.0,-0.09,-0.0,-0.0,-0.0,0.0,0.0,15.4,0.4,13.91,81.8,-89.6,-0.0,14.38,58.32,58.32,58.32,58.32,58.32,30.52,-27.24
303,0.0,0.72,0.51,-4.41,22.45,0.15,0.0,-0.09,0.0,0.0,-0.0,-0.0,-0.0,15.12,0.46,13.65,80.5,-87.95,-0.0,14.11,64.64,64.64,64.64,64.64,64.64,28.68,-26.83
304,0.0,1.24,0.88,-5.02,25.46,0.15,-0.0,-0.09,-0.0,-0.0,0.0,0.0,0.0,14.82,0.53,13.38,79.13,-86.21,-0.0,13.83,70.56,70.56,70.56,70.56,70.56,26.78,-26.39
305,0.0,1.9,1.34,-5.64,28.58,0.15,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,14.5,0.6,13.1,77.69,-84.38,-0.0,13.54,75.94,75.94,75.94,75.94,75.94,24.81,-25.95
306,0.0,2.66,1.88,-6.29,31.78,0.15,-0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,14.17,0.67,12.8,76.18,-82.46,-0.0,13.23,80.64,80.64,80.64,80.64,80.64,22.78,-25.48
307,0.0,3.53,2.49,-6.94,35.04,0.15,0.0,-0.09,0.0,0.0,-0.0,-0.0,0.0,13.83,0.75,12.49,74.6,-80.47,-0.0,12.91,84.53,84.53,84.53,84.53,84.53,20.71,-25.01
308,0.0,4.49,3.17,-7.61,38.36,0.15,-0.0,-0.09,-0.0,-0.0,-0.0,-0.0,0.0,13.48,0.83,12.17,72.98,-78.4,0.0,12.58,87.48,87.48,87.48,87.48,87.48,18.61,-24.54
309,0.0,5.53,3.9,-8.28,41.71,0.15,-0.0,-0.09,-0.0,-0.0,-0.0,-0.0,-0.0,13.11,0.91,11.84,71.3,-76.27,0.0,12.24,89.35,89.35,89.35,89.35,89.35,16.49,-24.06
310,0.0,6.64,4.68,-8.96,45.07,0.15,0.0,-0.09,0.0,0.0,0.0,0.0,-0.0,12.73,1.0,11.5,69.57,-74.07,0.0,11.89,90.0,90.0,90.0,90.0,90.0,14.36,-23.57
311,0.0,7.8,5.5,-9.63,48.44,0.71,0.0,-0.25,-0.0,-0.0,-0.0,-0.0,-0.0,12.34,1.08,11.15,67.79,-71.83,-0.0,11.52,90.0,90.0,90.0,90.0,90.0,12.23,-23.09
312,0.0,9.01,6.35,-10.31,51.79,2.31,-0.0,-0.7,-0.0,-0.0,-0.0,-0.0,-0.0,11.95,1.17,10.79,65.98,-69.53,0.0,11.16,90.0,90.0,90.0,90.0,90.0,10.11,-22.6
313,0.0,10.25,7.23,-10.97,55.11,4.84,0.0,-1.42,-0.0,-0.0,-0.0,-0.0,-0.0,11.55,1.26,10.43,64.14,-67.18,0.0,10.78,90.0,90.0,90.0,90.0,90.0,8.01,-22.13
314,0.0,11.52,8.13,-11.63,58.37,8.18,0.0,-2.36,0.0,0.0,0.0,0.0,-0.0,11.14,1.35,10.06,62.26,-64.8,0.0,10.4,90.0,90.0,90.0,90.0,90.0,5.94,-21.66
315,0.0,12.8,9.03,-12.27,61.57,12.21,0.0,-3.5,0.0,0.0,0.0,0.0,0.0,10.72,1.45,9.68,60.35,-62.38,0.0,10.01,90.0,90.0,90.0,90.0,90.0,3.92,-21.2
316,0.0,14.08,9.93,-12.9,64.68,16.83,0.0,-4.8,0.0,0.0,0.0,0.0,-0.0,10.3,1.54,9.31,58.43,-59.94,0.0,9.62,90.0,90.0,90.0,90.0,90.0,1.95,-20.75
317,0.0,15.34,10.82,-13.5,67.7,21.9,-0.0,-6.23,0.0,0.0,0.0,0.0,0.0,9.88,1.64,8.92,56.49,-57.48,0.0,9.22,90.0,90.0,90.0,90.0,90.0,0.04,-20.31
318,0.0,16.59,11.7,-14.08,70.59,27.33,-0.0,-7.77,-0.0,-0.0,-0.0,-0.0,-0.0,9.45,1.73,8.54,54.53,-54.99,-0.0,8.82,90.0,90.0,90.0,90.0,90.0,-1.79,-19.9
319,0.0,17.8,12.55,-14.64,73.35,32.98,-0.0,-9.36,-0.0,-0.0,-0.0,-0.0,-0.0,9.02,1.83,8.15,52.56,-52.5,-0.0,8.42,90.0,90.0,90.0,90.0,90.0,-3.54,-19.5
320,0.0,18.96,13.37,-15.16,75.96,38.76,-0.0,-10.99,-0.0,-0.0,-0.0,-0.0,-0.0,8.59,1.92,7.76,50.59,-50.0,0.0,8.02,90.0,90.0,90.0,90.0,90.0,-5.19,-19.12
321,0.0,20.07,14.15,-15.65,78.4,44.53,-0.0,-12.62,0.0,0.0,0.0,0.0,0.0,8.16,2.02,7.37,48.62,-47.5,0.0,7.62,90.0,90.0,90.0,90.0,90.0,-6.74,-18.77
322,0.0,21.11,14.89,-16.1,80.66,50.19,-0.0,-14.22,-0.0,-0.0,-0.0,-0.0,0.0,7.74,2.11,6.99,46.66,-45.01,0.0,7.22,90.0,90.0,90.0,90.0,90.0,-8.16,-18.45
323,0.0,22.07,15.56,-16.52,82.71,55.61,0.0,-15.75,-0.0,-0.0,-0.0,-0.0,-0.0,7.31,2.21,6.6,44.7,-42.53,-0.0,6.82,90.0,90.0,90.0,90.0,90.0,-9.46,-18.15
324,0.0,22.94,16.18,-16.89,84.54,60.69,0.0,-17.18,-0.0,-0.0,0.0,0.0,0.0,6.89,2.31,6.22,42.76,-40.06,0.0,6.43,90.0,90.0,90.0,90.0,90.0,-10.62,-17.89
325,0.0,23.7,16.72,-17.21,86.14,65.3,0.0,-18.48,0.0,0.0,0.0,0.0,-0.0,6.47,2.4,5.84,40.83,-37.62,-0.0,6.04,90.0,90.0,90.0,90.0,90.0,-11.63,-17.66
326,0.0,24.35,17.18,-17.48,87.48,69.34,-0.0,-19.62,0.0,0.0,0.0,0.0,0.0,6.05,2.49,5.46,38.93,-35.2,0.0,5.65,90.0,90.0,90.0,90.0,90.0,-12.49,-17.47
327,0.0,24.88,17.55,-17.69,88.56,72.68,0.0,-20.56,0.0,0.0,0.0,0.0,-0.0,5.64,2.58,5.09,37.05,-32.82,0.0,5.27,90.0,90.0,90.0,90.0,90.0,-13.17,-17.31
328,0.0,25.27,17.82,-17.85,89.35,75.21,0.0,-21.28,0.0,0.0,0.0,0.0,-0.0,5.24,2.67,4.73,35.21,-30.47,0.0,4.89,90.0,90.0,90.0,90.0,90.0,-13.67,-17.2
329,0.0,25.52,17.99,-17.95,89.83,76.81,-0.0,-21.73,0.0,0.0,0.0,0.0,0.0,4.84,2.76,4.37,33.39,-28.18,-0.0,4.52,90.0,90.0,90.0,90.0,90.0,-13.97,-17.13
330,0.0,25.6,18.05,-17.98,90.0,77.37,-0.0,-21.89,0.0,0.0,0.0,0.0,0.0,4.46,2.85,4.02,31.62,-25.93,0.0,4.16,90.0,90.0,90.0,90.0,90.0,-14.08,-17.1
331,0.0,25.6,18.05,-17.98,90.0,77.37,-0.0,-21.89,2.52,2.52,2.52,2.52,2.52,4.08,2.93,3.68,29.89,-23.73,-0.0,3.81,90.0,90.0,90.0,90.0,90.0,-14.08,-17.1
332,0.0,25.6,18.05,-17.98,90.0,77.37,-0.0,-21.89,9.36,9.36,9.36,9.36,9.36,3.71,3.01,3.35,28.21,-21.6,0.0,3.47,90.0,90.0,90.0,90.0,90.0,-14.08,-17.1
333,0.0,25.6,18.05,-17.98,90.0,77.37,-0.0,-21.89,19.44,19.44,19.44,19.44,19.44,3.36,3.09,3.03,26.58,-19.53,0.0,3.13,90.0,90.0,90.0,90.0,90.0,-14.08,-17.1
334,0.0,25.6,18.05,-17.98,90.0,77.37,-0.0,-21.89,31.68,31.68,31.68,31.68,31.68,3.01,3.17,2.72,25.01,-17.54,0.0,2.81,90.0,90.0,90.0,90.0,90.0,-14.08,-17.1
335,0.0,25.6,18.05,-17.98,90.0,77.37,-0.0,-21.89,45.0,45.0,45.0,45.0,45.0,2.69,3.24,2.43,23.5,-15.62,0.0,2.51,90.0,90.0,90.0,90.0,90.0,-14.08,-17.1
